,date,doy,r.av,g.av,b.av,r.sd,g.sd,b.sd,bri.av,bri.sd,gi.av,gi.sd,gei.av,gei.sd,ri.av,ri.sd,bi.av,bi.sd
83,04/05/2021 08:00,124,145.1078265,140.7129334,63.00445479,35.33752849,36.204411,40.51725261,348.8252147,103.9364105,0.409369559,0.039411064,73.31358561,32.33541674,0.424062722,0.040678937,0.166567719,0.075014417
84,04/05/2021 09:00,124,149.7034376,147.0279355,75.60960883,31.2850486,32.81505821,38.94237104,372.3409819,96.27280452,0.399385381,0.034427827,68.74282462,29.2447353,0.408413888,0.035665867,0.192200731,0.066090379
85,05/05/2021 08:00,125,157.9619824,156.2147629,73.06820409,31.19544401,33.12752519,41.54551404,387.2449493,99.39197404,0.409011617,0.036900927,81.39933927,30.81097968,0.415430701,0.037440677,0.175557682,0.06975477
86,05/05/2021 09:00,125,149.1374267,146.5202263,74.84356452,33.10329467,35.43445755,41.84406562,370.5012175,103.0299222,0.400151008,0.037081835,69.0594614,32.51091835,0.409827599,0.037002574,0.190021393,0.069345776
87,06/05/2021 08:00,126,147.3980811,147.007262,84.75425901,28.83940031,30.30936692,34.78831762,379.1596022,89.38234076,0.391009307,0.027803863,61.86218392,24.04911888,0.393093566,0.026775012,0.215897127,0.050564468
88,06/05/2021 09:00,126,151.2201805,149.0576726,79.49277434,29.10469224,30.74244394,36.15226818,379.7706275,90.62011213,0.396336231,0.031175029,67.40239044,26.67017343,0.403472974,0.0305878,0.200190795,0.05768263
89,07/05/2021 08:00,127,153.4207103,153.7302476,93.94481366,16.47653025,16.90705454,22.75232929,401.0957716,52.86186519,0.384536955,0.015889745,60.09497135,15.69284859,0.383872253,0.015478914,0.231590791,0.029978964
90,07/05/2021 09:00,127,141.9534665,140.0308711,121.8362682,16.21852863,16.81180791,20.37173243,403.8206059,52.09582248,0.347177441,0.008319147,16.27200757,9.499109263,0.352193108,0.009533495,0.300629451,0.015558588
91,08/05/2021 08:00,128,150.1268738,147.1179,65.63241342,36.66898904,37.34029067,43.69639578,362.8771873,109.2922225,0.412781145,0.042036162,78.47651285,33.91945151,0.42240229,0.041575843,0.164816565,0.079336892
92,08/05/2021 09:00,128,136.4627377,132.9415785,53.18256512,47.64557082,48.29595204,48.45444649,322.5868813,135.6089128,0.423557668,0.048321001,76.23785417,37.37270175,0.437655312,0.050203656,0.138787021,0.091078509
93,09/05/2021 08:00,129,136.4645008,134.0617295,46.04568193,41.39051399,41.39967717,41.32449014,316.5719121,114.9385695,0.433306393,0.0459922,85.61327622,35.0086085,0.441891541,0.044898367,0.124802065,0.084865801
94,09/05/2021 09:00,129,141.5880838,139.3337969,56.33816185,43.96404763,43.7845312,46.72903125,337.2600425,124.9549991,0.42331752,0.046294618,80.74134825,36.42772671,0.430969635,0.046151871,0.145712845,0.086983532
95,10/05/2021 08:00,130,150.4109363,150.9228521,79.55757207,33.65029865,34.58877763,41.79610624,380.8913604,102.3781588,0.401417882,0.037126712,71.87719584,32.44676432,0.400678675,0.033823184,0.197903443,0.067647267
96,10/05/2021 09:00,130,146.9085719,145.1790646,55.4658787,42.91313426,43.21507735,48.17668603,347.5535153,124.5018668,0.428025281,0.047920116,87.9836786,38.39750602,0.434110334,0.046444658,0.137864385,0.088738135
97,11/05/2021 08:00,131,149.2422362,150.4545513,69.40409361,31.867323,32.78637971,39.57515606,369.1008811,96.27609873,0.413038595,0.037622786,82.26277275,31.4915579,0.410439529,0.035690995,0.176521876,0.069920137
98,11/05/2021 09:00,131,149.7443823,147.9780855,71.27818265,32.37111609,33.37971815,39.34286891,369.0006505,98.17870634,0.406275371,0.037031725,74.93360607,30.22974995,0.412334289,0.035545866,0.18139034,0.068645791
99,12/05/2021 08:00,132,134.8456571,126.5748734,48.15246854,50.56169615,50.82426292,50.68744598,309.5729991,142.7111253,0.420308673,0.047215491,70.15162123,38.04966961,0.453958008,0.05596366,0.125733319,0.09469241
100,12/05/2021 09:00,132,134.9709561,128.7365853,53.02562468,48.95013226,48.68584388,50.81683999,316.7331662,138.8609405,0.418137603,0.048478671,69.47658988,37.82747407,0.441577801,0.052869915,0.140284596,0.094404427
101,13/05/2021 08:00,133,146.4406092,143.5725241,62.67790706,35.67941316,36.48742386,41.45602317,352.6910403,105.7309052,0.413440373,0.040812404,78.0265319,32.63519779,0.423455905,0.039622781,0.163103722,0.075879326
102,13/05/2021 09:00,133,149.9982711,148.209388,76.06890162,34.88534132,35.6624373,42.26169964,374.2765608,106.0741956,0.401782927,0.036401194,70.35160325,30.03943119,0.407872622,0.036335727,0.19034445,0.068990515
103,14/05/2021 08:00,134,135.5433262,131.9632833,41.03233468,51.6369548,50.80909769,47.24925718,308.5389441,139.767324,0.442064314,0.048637156,87.35090572,38.17429732,0.454392481,0.050175154,0.103543206,0.090702205
104,14/05/2021 09:00,134,137.9041557,131.2828814,45.10608479,53.31018563,52.5902,48.49628503,314.2931218,143.3330776,0.429918357,0.047967411,79.55552227,40.70362429,0.454542346,0.053667564,0.115539297,0.092508832
105,15/05/2021 08:00,135,151.6110766,151.9136729,91.46171918,31.97395681,32.63282128,37.81931379,394.9864687,97.10082234,0.388032515,0.028470497,60.75455001,25.76110978,0.387750248,0.026346432,0.224217237,0.051694355
106,15/05/2021 09:00,135,152.7233494,150.2509703,85.54182411,31.79256529,33.11450342,37.91794933,388.5161438,97.26010444,0.390142261,0.029840304,62.23676722,26.7020738,0.398116833,0.029537774,0.211740906,0.055186684
107,16/05/2021 08:00,136,145.7920884,149.1064057,87.66096088,31.13359852,31.27522311,35.2627006,382.559455,89.71963273,0.3924829,0.030372969,64.75976224,29.45450323,0.383486237,0.027369688,0.224030864,0.054914091
108,16/05/2021 09:00,136,159.5480891,157.2731844,79.47761264,33.65902245,34.19054703,39.9779036,396.2988861,98.80245639,0.400543216,0.033974913,75.52066706,32.87700035,0.40727699,0.033334327,0.192179794,0.06421979
109,17/05/2021 08:00,137,154.7160488,152.4410757,93.46048673,32.6600966,32.97310268,36.77750396,400.6176112,95.36283389,0.382721575,0.028160102,56.70561578,28.02771321,0.389275435,0.027423343,0.22800299,0.052250351
110,17/05/2021 09:00,137,149.0051224,147.0315216,73.8797292,33.79619139,34.18062396,36.8227103,369.9163732,95.70278366,0.40054548,0.033560522,71.17819164,31.4915521,0.406988973,0.03318308,0.192465546,0.063438612
111,18/05/2021 08:00,138,151.2813237,143.8924303,41.3107099,43.35291885,44.43868907,44.88834179,336.4844639,122.7885421,0.435769595,0.043942792,95.19282697,37.46478749,0.463854807,0.050592475,0.100375598,0.085187576
112,18/05/2021 09:00,138,143.6215225,135.1149559,49.39476894,49.82569349,49.81474655,50.51697562,328.1312473,140.2853613,0.422215904,0.046483653,77.21362028,38.07272706,0.454641218,0.055093147,0.123142877,0.091946777
113,19/05/2021 08:00,139,145.9647511,142.5209367,67.90174212,41.63316721,41.82612348,44.23160703,356.3874299,119.8650118,0.406028669,0.040197872,71.17538011,32.5448893,0.417804767,0.040275862,0.176166564,0.075419396
114,19/05/2021 09:00,139,151.7787882,149.8514171,92.17704477,32.65715669,33.43927084,38.18130585,393.8072501,98.41115604,0.383393385,0.02816231,55.74700125,25.96236425,0.389436564,0.028328971,0.22717005,0.053076401
115,20/05/2021 08:00,140,141.3658406,136.2016381,64.08681921,40.32622494,40.67271478,41.85709407,341.654298,114.6905482,0.404023711,0.040655807,66.95061644,33.24686435,0.421910585,0.040836677,0.174065704,0.075129649
116,20/05/2021 09:00,140,134.5056252,132.4216774,74.36667936,41.57709482,41.07352162,42.69425834,341.293982,117.4625484,0.392971597,0.040243644,55.97105028,32.34640642,0.399655861,0.037882175,0.207372542,0.072190801
117,21/05/2021 08:00,141,155.2312212,155.8089917,97.43186224,31.56986234,31.9619171,37.30625251,408.4720752,95.1854339,0.384331646,0.027272096,58.95490006,26.64970324,0.383154624,0.024803147,0.23251373,0.048549014
118,21/05/2021 09:00,141,157.4607649,156.0075274,95.80930414,31.00603072,31.41717317,38.62793062,409.2775964,95.17476626,0.384503184,0.028558291,58.74498569,27.24300202,0.388598364,0.027308772,0.226898452,0.052743965
119,22/05/2021 08:00,142,149.6889264,142.6243811,60.0773148,45.27193489,45.10364946,47.73803159,352.3906223,128.8236727,0.413045923,0.042638119,75.48252104,36.23072407,0.436114049,0.047065998,0.150840029,0.083670435
120,22/05/2021 09:00,142,135.3572819,129.6690446,58.30755603,50.41795531,49.33603201,49.40518889,323.3338825,140.0125082,0.411351799,0.046413263,65.67325114,36.05746085,0.431362651,0.051286458,0.15728555,0.088736275
121,23/05/2021 08:00,143,129.9066291,125.5477382,49.74814812,52.20615611,50.75438055,48.34369619,305.2025154,141.9790219,0.424993428,0.049159637,71.44069907,36.33744953,0.43969707,0.052500334,0.135309502,0.092045899
122,23/05/2021 09:00,143,136.6156898,125.5678425,44.89349583,55.68978905,54.72784618,51.5092492,307.0770281,150.6264769,0.420534282,0.0465207,69.62649937,40.3431158,0.465043393,0.061302581,0.114422326,0.095523534
