"","rcc","gcc","bcc","brt","max.filtered","date"
"202",0.378976007114106,0.357480301009611,0.263543691876282,402.901632587922,0.360524281210451,2021-10-11
"203",0.382555165644612,0.358015061249198,0.259429773106189,375.904366301162,0.360524281210451,2021-10-12
"204",0.378848386164434,0.358288318289601,0.262863295545965,370.409704696152,0.359527023573492,2021-10-13
"205",0.375326351881126,0.357147854540334,0.26752579357854,368.71321166456,0.360256343138052,2021-10-14
"206",0.375586825102871,0.359025447675829,0.2653877272213,371.336459375878,0.360540490882404,2021-10-15
"207",0.375539916525806,0.356970697963648,0.267489385510546,370.176250791945,0.360540490882404,2021-10-16
"208",0.379431076860652,0.357899468047601,0.262669455091747,370.252623711065,0.359103027989024,2021-10-17
"209",0.378371033980572,0.358286220797046,0.263342745222382,367.539681003594,0.359230879264913,2021-10-18
"210",0.371124109763921,0.354242581411373,0.274633308824705,398.307228083817,0.361459793308928,2021-10-19
"211",0.384813565149439,0.361459793308928,0.253726641541633,371.588645200467,0.361459793308928,2021-10-20
"212",0.361110057331472,0.344960196902233,0.293929745766295,428.314996996339,0.359921019544962,2021-10-21
"213",0.388004620917142,0.353967241093853,0.258028137989005,402.276012083686,0.354487626101534,2021-10-22
"214",0.375316436625581,0.347454871160864,0.277228692213555,417.584309346209,0.354791268887676,2021-10-23
"215",0.390597266902815,0.352337286018837,0.257065447078348,418.347665732603,0.353169400779295,2021-10-24
"216",0.395092592218399,0.346824110719565,0.258083297062037,409.283045148854,0.352270864693852,2021-10-25
"217",0.37173075751012,0.336906204499386,0.291363037990494,425.894724875715,0.343934335321302,2021-10-26
"218",0.381997460893207,0.334108242929782,0.28389429617701,426.811655618345,0.336652140733483,2021-10-27
"219",0.374060139553703,0.3281354000609,0.297804460385396,417.720905025748,0.333034756695395,2021-10-28
"220",0.364222286886468,0.327616078533951,0.308161634579581,433.208521539629,0.328469685734601,2021-10-29
"221",0.351020822753979,0.326866651789727,0.322112525456294,428.30221410682,0.3273252776338,2021-10-30
"222",0.354736801824688,0.326027282716658,0.319235915458654,434.413151336679,0.327288098345378,2021-10-31
"223",0.3585872595185,0.324119250846251,0.317293489635249,382.334472545579,0.32746790605474,2021-11-01
"224",0.365823432053563,0.320893699723474,0.313282868222962,419.868686264173,0.327592852534331,2021-11-02
"225",0.356889691501978,0.324976515613263,0.318133792884759,440.32633493123,0.327817121794833,2021-11-03
"226",0.335954540805825,0.327817121794833,0.336228337399342,436.569259775197,0.327817121794833,2021-11-04
"227",0.352911540595466,0.323432585820867,0.323655873583667,445.150310368841,0.327621735920546,2021-11-05
"228",0.358021306160587,0.319027720153712,0.322950973685701,395.917958042694,0.3269590983671,2021-11-06
"229",0.351756099584016,0.32194865820406,0.326295242211924,418.132419416863,0.326988576138394,2021-11-07
"230",0.359055553800681,0.31966794432173,0.321276501877589,391.771601809949,0.327286806152272,2021-11-08
"231",0.352532825473105,0.321555840458228,0.325911334068667,416.193927823292,0.327516335798669,2021-11-09
"232",0.363793415498189,0.322882895870971,0.31332368863084,415.366139165557,0.327318865248037,2021-11-10
"233",0.349343077688072,0.325448652250776,0.325208270061151,437.399541485464,0.326773209932861,2021-11-11
"234",0.346702661229479,0.325068335263908,0.328229003506613,427.382360772615,0.326894971399022,2021-11-12
"235",0.349105655861344,0.326890662677264,0.324003681461392,415.60084928754,0.327207889794687,2021-11-13
"236",0.363130378986836,0.322689993720915,0.314179627292249,360.239259047979,0.327359803183473,2021-11-14
"237",0.355431936968832,0.325457186475459,0.319110876555709,424.850998338719,0.327426074524929,2021-11-15
"238",0.354480186315057,0.32365652103878,0.321863292646163,343.129790258745,0.327480407051514,2021-11-16
"239",0.347213784428607,0.324515030998647,0.328271184572746,368.930338416212,0.327480407051514,2021-11-17
"240",0.35354936652487,0.32415482119339,0.322295812281741,360.742239647133,0.327455661250184,2021-11-18
"241",0.360508090480027,0.321897991383077,0.317593918136896,400.319873594413,0.327447968709981,2021-11-19
"242",0.350676583025602,0.323808052417333,0.325515364557065,413.432368115526,0.327261033552811,2021-11-20
"243",0.35276976928719,0.322721366996038,0.324508863716772,411.395446291915,0.32703147085977,2021-11-21
"244",0.35046825720137,0.325300844777259,0.324230898021371,384.594331923891,0.326932456741521,2021-11-22
"245",0.351107056336692,0.324982962221669,0.323909981441639,367.393049730039,0.327013094183603,2021-11-23
"246",0.351558713918512,0.323670193887033,0.324771092194455,413.867991729535,0.327741785561643,2021-11-24
"247",0.344762048045787,0.326614316018205,0.328623635936008,368.587459299195,0.327981472790415,2021-11-25
"248",0.356634645672114,0.32247288080211,0.320892473525776,352.099940549306,0.328221160019187,2021-11-26
"249",0.346462471926331,0.325892767634548,0.327644760439121,426.151712737417,0.328826868641081,2021-11-27
"250",0.343954977599163,0.325978874706884,0.330066147693953,360.300256138829,0.330193720337015,2021-11-28
"251",0.333853859741129,0.330193720337015,0.335952419921856,477.795661372698,0.330193720337015,2021-11-29
"252",0.348908188347875,0.325023775317398,0.326068036334727,371.717307565518,0.329427578200593,2021-11-30
"253",0.339438356605724,0.32703204429907,0.333529599095206,441.463714561968,0.328616486339522,2021-12-01
"254",0.344261171281487,0.326491392885205,0.329247435833308,384.944328853734,0.328463178372515,2021-12-02
"255",0.331006275533044,0.326975187088274,0.342018537378682,413.41653431035,0.328463178372515,2021-12-03
"256",0.343677713496883,0.325029312448523,0.331292974054594,363.823165312261,0.327886827332946,2021-12-04
"257",0.3386960775057,0.327853481101789,0.333450441392511,409.883360200746,0.328177934400758,2021-12-05
"258",0.339943347471815,0.326754000552256,0.333302651975929,395.137917686398,0.329531609435443,2021-12-06
"259",0.350315823362813,0.325529090674935,0.324155085962252,407.69971995073,0.331477615482076,2021-12-07
"260",0.333731188143208,0.329926715592037,0.336342096264755,428.243532367238,0.332701639913679,2021-12-08
"261",0.338435249222465,0.327785648644855,0.33377910213268,429.51373095972,0.332701639913679,2021-12-09
"262",0.332972294623391,0.330173781577098,0.336853923799512,416.234200928631,0.331592990930017,2021-12-10
